candidate_id,library,source_object,category,motion_types,joint_count,body_count
objaverse_2f298b123a5e4f2f9c3012890db2b5a3,objaverse_v1,2f298b123a5e4f2f9c3012890db2b5a3,BoomMicrophone,dynamic_rigid,0,1
objaverse_2f2a8835e5cc40f98a6e6bc14f58a6f8,objaverse_v1,2f2a8835e5cc40f98a6e6bc14f58a6f8,SoccerBall,dynamic_rigid,0,1
objaverse_2f2c3113cb0840f493b5e46d36628642,objaverse_v1,2f2c3113cb0840f493b5e46d36628642,SpeakerSteroEquipment,dynamic_rigid,0,1
objaverse_2f42722313cc4c48861f43d1a4950834,objaverse_v1,2f42722313cc4c48861f43d1a4950834,Cone,dynamic_rigid,0,1
objaverse_2f45a71206fe4a4eb665b43c69d407f7,objaverse_v1,2f45a71206fe4a4eb665b43c69d407f7,Tray,dynamic_rigid,0,1
objaverse_2f45d519fc934e1bab5c9234fa33e6bf,objaverse_v1,2f45d519fc934e1bab5c9234fa33e6bf,VacuumCleaner,dynamic_rigid,0,1
objaverse_2f47ab99b8da45e2b343e28de4945696,objaverse_v1,2f47ab99b8da45e2b343e28de4945696,Watch,dynamic_rigid,0,1
objaverse_2f4a67595f40485a8a51536b6c16fa54,objaverse_v1,2f4a67595f40485a8a51536b6c16fa54,SoccerBall,dynamic_rigid,0,1
objaverse_2f549172424a4b8b8976f55511b616e8,objaverse_v1,2f549172424a4b8b8976f55511b616e8,Book,dynamic_rigid,0,1
objaverse_2f55fb55663146e286c166fa29aa2e74,objaverse_v1,2f55fb55663146e286c166fa29aa2e74,Knife,dynamic_rigid,0,1
objaverse_2f585fa5a2eb47978cd8e5412de48d6b,objaverse_v1,2f585fa5a2eb47978cd8e5412de48d6b,Mirror,dynamic_rigid,0,1
objaverse_2f5d1ab0f339423f90d3cb856e80eda1,objaverse_v1,2f5d1ab0f339423f90d3cb856e80eda1,Kettle,dynamic_rigid,0,1
objaverse_2f61492794404a17a49b0230219ebee5,objaverse_v1,2f61492794404a17a49b0230219ebee5,Pen,dynamic_rigid,0,1
objaverse_2f64382e6c664df99b0aa2ca55c760cc,objaverse_v1,2f64382e6c664df99b0aa2ca55c760cc,PhonographRecord,dynamic_rigid,0,1
objaverse_2f668a4195e74c81b9d8e0ccd48838aa,objaverse_v1,2f668a4195e74c81b9d8e0ccd48838aa,Barrel,dynamic_rigid,0,1
objaverse_2f697bd92e06464893a7619231e5b619,objaverse_v1,2f697bd92e06464893a7619231e5b619,Chair,dynamic_rigid,0,1
objaverse_2f69e0cbfed54743a1fa40bd8bd5bb80,objaverse_v1,2f69e0cbfed54743a1fa40bd8bd5bb80,Corkboard,dynamic_rigid,0,1
objaverse_2f6f4c5799c84ce1b05f6de2e04d5a21,objaverse_v1,2f6f4c5799c84ce1b05f6de2e04d5a21,Bottle,dynamic_rigid,0,1
objaverse_2f7213b2075c41d58fd247078b92c582,objaverse_v1,2f7213b2075c41d58fd247078b92c582,Mirror,dynamic_rigid,0,1
objaverse_2f77a26ab3ec4cbb9e8f0b17f2af2786,objaverse_v1,2f77a26ab3ec4cbb9e8f0b17f2af2786,SoccerBall,dynamic_rigid,0,1
objaverse_2f7881a0309245d9a0b2d2099dff776c,objaverse_v1,2f7881a0309245d9a0b2d2099dff776c,Award,dynamic_rigid,0,1
objaverse_2f90e282d95842daaab99fe02144001b,objaverse_v1,2f90e282d95842daaab99fe02144001b,Gemstone,dynamic_rigid,0,1
objaverse_2fa777c32afe4e048ef4067635790c24,objaverse_v1,2fa777c32afe4e048ef4067635790c24,Dollhouse,dynamic_rigid,0,1
objaverse_2fbe8ebf76284db0b3c0ffd47e33d597,objaverse_v1,2fbe8ebf76284db0b3c0ffd47e33d597,Bottle,dynamic_rigid,0,1
objaverse_2fc0fc6ebe564a249c4617e6b3e6da93,objaverse_v1,2fc0fc6ebe564a249c4617e6b3e6da93,Fireplace,dynamic_rigid,0,1
objaverse_2fce67e5e5a347619fa791d33b1fb47c,objaverse_v1,2fce67e5e5a347619fa791d33b1fb47c,Display,dynamic_rigid,0,1
objaverse_2fd452ea6803428d9fa1dfae6c53149d,objaverse_v1,2fd452ea6803428d9fa1dfae6c53149d,Kettle,dynamic_rigid,0,1
objaverse_2fd6f7dc02d8413da9af8195cf5f8239,objaverse_v1,2fd6f7dc02d8413da9af8195cf5f8239,Ball,dynamic_rigid,0,1
objaverse_2fd7954d31dc47d7a48f9e0cb8faeeba,objaverse_v1,2fd7954d31dc47d7a48f9e0cb8faeeba,Lamp,dynamic_rigid,0,1
objaverse_2fdaa56bbd85404cb4206dcaedc16658,objaverse_v1,2fdaa56bbd85404cb4206dcaedc16658,Refrigerator,dynamic_rigid,0,1
objaverse_2fe397dc515f4f27b3007891d0799f0b,objaverse_v1,2fe397dc515f4f27b3007891d0799f0b,Ring,dynamic_rigid,0,1
objaverse_2ff06ab46bff4b26aee2ce64e62b83f3,objaverse_v1,2ff06ab46bff4b26aee2ce64e62b83f3,Mouse,dynamic_rigid,0,1
objaverse_2ff281fff571410598ba24d58425a83f,objaverse_v1,2ff281fff571410598ba24d58425a83f,MusicalInstrument,dynamic_rigid,0,1
objaverse_2ff3108c24904caca96216804a7667bf,objaverse_v1,2ff3108c24904caca96216804a7667bf,Latch,dynamic_rigid,0,1
objaverse_2ff3797559da49d5a8e43aa64cc05244,objaverse_v1,2ff3797559da49d5a8e43aa64cc05244,Helmet,dynamic_rigid,0,1
objaverse_2ffa30f8ef5c4e19af9ffe6c6570fe30,objaverse_v1,2ffa30f8ef5c4e19af9ffe6c6570fe30,Chair,dynamic_rigid,0,1
objaverse_2ffd3c11cacd42bf83a09cd2734c2209,objaverse_v1,2ffd3c11cacd42bf83a09cd2734c2209,RecordPlayer,dynamic_rigid,0,1
objaverse_3003b7990af041bd9455817889b7e1cd,objaverse_v1,3003b7990af041bd9455817889b7e1cd,WashingMachine,dynamic_rigid,0,1
objaverse_300a051bd82d49749be1dcf53fb97411,objaverse_v1,300a051bd82d49749be1dcf53fb97411,Kettle,dynamic_rigid,0,1
objaverse_300ece91863242649e728e2f8d2a6bfe,objaverse_v1,300ece91863242649e728e2f8d2a6bfe,Desk,dynamic_rigid,0,1
objaverse_301283d396814d3194fd231d469610d4,objaverse_v1,301283d396814d3194fd231d469610d4,WeddingRing,dynamic_rigid,0,1
objaverse_302a313c27e349ff8f85d1e7c848d995,objaverse_v1,302a313c27e349ff8f85d1e7c848d995,Clock,dynamic_rigid,0,1
objaverse_3031fd7b1adc408ba27ab3515a5c34d8,objaverse_v1,3031fd7b1adc408ba27ab3515a5c34d8,Clock,dynamic_rigid,0,1
objaverse_3039dea506c44acfb7920d135051f4d2,objaverse_v1,3039dea506c44acfb7920d135051f4d2,WagonWheel,dynamic_rigid,0,1
objaverse_303b0a5b3c974cc586fe8ba7502e1ffc,objaverse_v1,303b0a5b3c974cc586fe8ba7502e1ffc,Teapot,dynamic_rigid,0,1
objaverse_304253851afd493d958fc8e256c189df,objaverse_v1,304253851afd493d958fc8e256c189df,Chair,dynamic_rigid,0,1
objaverse_3049f8a37f3a4f51b49a16b7ff5c4da5,objaverse_v1,3049f8a37f3a4f51b49a16b7ff5c4da5,Fireplace,dynamic_rigid,0,1
objaverse_3049fcce9cfd4bf4a164398966b3fd7d,objaverse_v1,3049fcce9cfd4bf4a164398966b3fd7d,StorageFurniture,dynamic_rigid,0,1
objaverse_304f656a07d741caabdf36d58b9eb471,objaverse_v1,304f656a07d741caabdf36d58b9eb471,Motor,dynamic_rigid,0,1
objaverse_305863cd3839482f8fdfc1b799ef5029,objaverse_v1,305863cd3839482f8fdfc1b799ef5029,Chair,dynamic_rigid,0,1
objaverse_3059cef5a0d34ffe8ed1e7bcfb952930,objaverse_v1,3059cef5a0d34ffe8ed1e7bcfb952930,IdentityCard,dynamic_rigid,0,1
objaverse_305f482f30114fbc8649b4971e5b19ed,objaverse_v1,305f482f30114fbc8649b4971e5b19ed,Lamp,dynamic_rigid,0,1
objaverse_306bd1c648924ca98f22d1d4f1dfb7bf,objaverse_v1,306bd1c648924ca98f22d1d4f1dfb7bf,Chair,dynamic_rigid,0,1
objaverse_3087925346ee49e79c02b1237c9dc9dc,objaverse_v1,3087925346ee49e79c02b1237c9dc9dc,Fan,dynamic_rigid,0,1
objaverse_308934a5d45345168ecefbb1d2783815,objaverse_v1,308934a5d45345168ecefbb1d2783815,Box,dynamic_rigid,0,1
objaverse_308ce9ac88904d128dc3fddb440af712,objaverse_v1,308ce9ac88904d128dc3fddb440af712,BulletinBoard,dynamic_rigid,0,1
objaverse_309e36bfe42940128e72aa82a4d230fb,objaverse_v1,309e36bfe42940128e72aa82a4d230fb,Chair,dynamic_rigid,0,1
objaverse_30a29780f0fd4ddfa173a38e5135245b,objaverse_v1,30a29780f0fd4ddfa173a38e5135245b,Ladder,dynamic_rigid,0,1
objaverse_30a3a9483e824fefb8f59d5ec09d20bf,objaverse_v1,30a3a9483e824fefb8f59d5ec09d20bf,FerrisWheel,dynamic_rigid,0,1
objaverse_30a858b95456476ead6820f58cae7768,objaverse_v1,30a858b95456476ead6820f58cae7768,Knife,dynamic_rigid,0,1
objaverse_30afb0dd7d714f6bbbcd4acc891214da,objaverse_v1,30afb0dd7d714f6bbbcd4acc891214da,Key,dynamic_rigid,0,1
objaverse_30ba04c52b2942a89bb4b256c49a7777,objaverse_v1,30ba04c52b2942a89bb4b256c49a7777,StorageFurniture,dynamic_rigid,0,1
objaverse_30c94b4ad3b840d4893336249743b241,objaverse_v1,30c94b4ad3b840d4893336249743b241,Watch,dynamic_rigid,0,1
objaverse_30d1c501adde4e9ea5d60b4fbe64e1ef,objaverse_v1,30d1c501adde4e9ea5d60b4fbe64e1ef,Chair,dynamic_rigid,0,1
objaverse_30dec2b19405488b9c958ec4db3bf681,objaverse_v1,30dec2b19405488b9c958ec4db3bf681,Keg,dynamic_rigid,0,1
objaverse_30e234683aa343798c50438af550d863,objaverse_v1,30e234683aa343798c50438af550d863,Doll,dynamic_rigid,0,1
objaverse_30e26e3d917a4a258420459f5d54bf49,objaverse_v1,30e26e3d917a4a258420459f5d54bf49,Fan,dynamic_rigid,0,1
objaverse_30e3bd1ea6544900a6e38d97da2748c1,objaverse_v1,30e3bd1ea6544900a6e38d97da2748c1,Lamp,dynamic_rigid,0,1
objaverse_30f361478c8143fbb463dcf9b2a0cb61,objaverse_v1,30f361478c8143fbb463dcf9b2a0cb61,TrafficLight,dynamic_rigid,0,1
objaverse_30f383a4c61d4ddfb6035c931f6639c6,objaverse_v1,30f383a4c61d4ddfb6035c931f6639c6,Mug,dynamic_rigid,0,1
objaverse_30f76592697042cca38f1f05dc18b45a,objaverse_v1,30f76592697042cca38f1f05dc18b45a,StorageFurniture,dynamic_rigid,0,1
objaverse_3103821f38154c53aedd9afee825cafc,objaverse_v1,3103821f38154c53aedd9afee825cafc,BusinessCard,dynamic_rigid,0,1
objaverse_3108e5f9977b409bb46d5b5dc7a3a452,objaverse_v1,3108e5f9977b409bb46d5b5dc7a3a452,Chair,dynamic_rigid,0,1
objaverse_310c51f6c6f7444994118c084b3b975f,objaverse_v1,310c51f6c6f7444994118c084b3b975f,Kettle,dynamic_rigid,0,1
objaverse_3113acd4e90b4b8198749b99c704e72a,objaverse_v1,3113acd4e90b4b8198749b99c704e72a,Seashell,dynamic_rigid,0,1
objaverse_311dbfc9785f426b839dddc26656b800,objaverse_v1,311dbfc9785f426b839dddc26656b800,Pen,dynamic_rigid,0,1
objaverse_3130cc3252934eb4aea42db804d4f953,objaverse_v1,3130cc3252934eb4aea42db804d4f953,Chair,dynamic_rigid,0,1
objaverse_3132aef4f917454ea9c9c2caa688e841,objaverse_v1,3132aef4f917454ea9c9c2caa688e841,Phone,dynamic_rigid,0,1
objaverse_3146c02a2b5e41b9ac8481c66c8e1ba1,objaverse_v1,3146c02a2b5e41b9ac8481c66c8e1ba1,Mug,dynamic_rigid,0,1
objaverse_314c8d76959440e690de3856fe97ee96,objaverse_v1,314c8d76959440e690de3856fe97ee96,Keg,dynamic_rigid,0,1
objaverse_31564ba77f5a468c911c1573869b5f69,objaverse_v1,31564ba77f5a468c911c1573869b5f69,Camera,dynamic_rigid,0,1
objaverse_316a0da5fb1b49af92a51a6baf719098,objaverse_v1,316a0da5fb1b49af92a51a6baf719098,Mouse,dynamic_rigid,0,1
objaverse_3174abaad33740ce83debf88df53f5b1,objaverse_v1,3174abaad33740ce83debf88df53f5b1,StorageFurniture,dynamic_rigid,0,1
objaverse_3177fdf2630c4922a43fecb876d96e1d,objaverse_v1,3177fdf2630c4922a43fecb876d96e1d,Chair,dynamic_rigid,0,1
objaverse_317dac94ec404bdbaa6d41a85e04f51c,objaverse_v1,317dac94ec404bdbaa6d41a85e04f51c,Lamp,dynamic_rigid,0,1
objaverse_3188e466f8f44fff81264ff64ceaff82,objaverse_v1,3188e466f8f44fff81264ff64ceaff82,Chair,dynamic_rigid,0,1
objaverse_3196ea27c20e4da389cdfb3e5206e3fe,objaverse_v1,3196ea27c20e4da389cdfb3e5206e3fe,Chair,dynamic_rigid,0,1
objaverse_319ec67c98e447eebda0039b143274c5,objaverse_v1,319ec67c98e447eebda0039b143274c5,StorageFurniture,dynamic_rigid,0,1
objaverse_31ada63d7e654c088531379b97a81cc1,objaverse_v1,31ada63d7e654c088531379b97a81cc1,Lamp,dynamic_rigid,0,1
objaverse_31b2f043d06449148d123d05900ab843,objaverse_v1,31b2f043d06449148d123d05900ab843,Kettle,dynamic_rigid,0,1
objaverse_31b3d48ddc8f4b40a4099647fa016305,objaverse_v1,31b3d48ddc8f4b40a4099647fa016305,Box,dynamic_rigid,0,1
objaverse_31b7048a2fbe4a038a9f216f1a966bb2,objaverse_v1,31b7048a2fbe4a038a9f216f1a966bb2,Mug,dynamic_rigid,0,1
objaverse_31bb6c7c94e844a495b20575cd860dc7,objaverse_v1,31bb6c7c94e844a495b20575cd860dc7,Keyboard,dynamic_rigid,0,1
objaverse_31bc449fa74f467b901fb8fbe0140113,objaverse_v1,31bc449fa74f467b901fb8fbe0140113,Chair,dynamic_rigid,0,1
objaverse_31bebc39a5a0470983dc26e72d5cb68e,objaverse_v1,31bebc39a5a0470983dc26e72d5cb68e,TrafficLight,dynamic_rigid,0,1
objaverse_31d46740ef6a41b18f67808225cef468,objaverse_v1,31d46740ef6a41b18f67808225cef468,Chair,dynamic_rigid,0,1
objaverse_31dececa02c340efbbe5f3cc5cecb813,objaverse_v1,31dececa02c340efbbe5f3cc5cecb813,VendingMachine,dynamic_rigid,0,1
objaverse_31df1da7f21748d1836186724833b189,objaverse_v1,31df1da7f21748d1836186724833b189,Fan,dynamic_rigid,0,1
objaverse_31ecdff2bc3747d19a51d49507bba740,objaverse_v1,31ecdff2bc3747d19a51d49507bba740,Shield,dynamic_rigid,0,1
objaverse_3204d1a914c04f949fa48f7ff84c689b,objaverse_v1,3204d1a914c04f949fa48f7ff84c689b,Wagon,dynamic_rigid,0,1
objaverse_3205751668fe43ddbc3152832c1a3e03,objaverse_v1,3205751668fe43ddbc3152832c1a3e03,TableTennisTable,dynamic_rigid,0,1
objaverse_3224038611c94142bf382861ee816119,objaverse_v1,3224038611c94142bf382861ee816119,Stool,dynamic_rigid,0,1
objaverse_322a01d12e394711a54da11c1be15a08,objaverse_v1,322a01d12e394711a54da11c1be15a08,MusicStool,dynamic_rigid,0,1
objaverse_322b83dac7d84e3cb7848868e7ecdf5e,objaverse_v1,322b83dac7d84e3cb7848868e7ecdf5e,MusicalInstrument,dynamic_rigid,0,1
objaverse_32361cecf3fd4e44b7313b69b17b0877,objaverse_v1,32361cecf3fd4e44b7313b69b17b0877,HandGlass,dynamic_rigid,0,1
objaverse_3242391bb5b64ec08e18c1dc9ab7eece,objaverse_v1,3242391bb5b64ec08e18c1dc9ab7eece,RadioReceiver,dynamic_rigid,0,1
objaverse_3244a24ab56148e19a3c55d17e5c1d71,objaverse_v1,3244a24ab56148e19a3c55d17e5c1d71,Wheel,dynamic_rigid,0,1
objaverse_324aade21fd84ae6b994418555fbaa18,objaverse_v1,324aade21fd84ae6b994418555fbaa18,Lamp,dynamic_rigid,0,1
objaverse_325c36e2e1bd4893bc412642a81afd1f,objaverse_v1,325c36e2e1bd4893bc412642a81afd1f,Mirror,dynamic_rigid,0,1
objaverse_326616aa3a3e47ca8be774684ea792b5,objaverse_v1,326616aa3a3e47ca8be774684ea792b5,Bottle,dynamic_rigid,0,1
objaverse_32785e19fc764aec800d837ec7558362,objaverse_v1,32785e19fc764aec800d837ec7558362,Vase,dynamic_rigid,0,1
objaverse_3279fe171d12488083cddd7efb143fbd,objaverse_v1,3279fe171d12488083cddd7efb143fbd,Keg,dynamic_rigid,0,1
objaverse_327aa3ebd5274bb29e9db3731e917aef,objaverse_v1,327aa3ebd5274bb29e9db3731e917aef,Display,dynamic_rigid,0,1
objaverse_32861158993f4a31a8a8f73e932ab225,objaverse_v1,32861158993f4a31a8a8f73e932ab225,TrafficLight,dynamic_rigid,0,1
objaverse_328a3c9a6be7472eb217d755466c42c9,objaverse_v1,328a3c9a6be7472eb217d755466c42c9,Bottle,dynamic_rigid,0,1
objaverse_3297c67207d64233b53b390062c532d3,objaverse_v1,3297c67207d64233b53b390062c532d3,Table,dynamic_rigid,0,1
objaverse_329ca55506c74283ac7f6bc9dc5e1015,objaverse_v1,329ca55506c74283ac7f6bc9dc5e1015,MixerKitchenTool,dynamic_rigid,0,1
objaverse_32a1b0dc8e164f7fb1773eb69d16f006,objaverse_v1,32a1b0dc8e164f7fb1773eb69d16f006,Flag,dynamic_rigid,0,1
objaverse_32a201a6faf54a92b22bec4611b87e43,objaverse_v1,32a201a6faf54a92b22bec4611b87e43,Display,dynamic_rigid,0,1
objaverse_32a4f80a37104b8480f5679f08816d59,objaverse_v1,32a4f80a37104b8480f5679f08816d59,Notebook,dynamic_rigid,0,1
objaverse_32a513a313144e6aad91151a19c85bb7,objaverse_v1,32a513a313144e6aad91151a19c85bb7,Wheel,dynamic_rigid,0,1
objaverse_32a63cda1edb428dbd0387c74c106cb8,objaverse_v1,32a63cda1edb428dbd0387c74c106cb8,VacuumCleaner,dynamic_rigid,0,1
objaverse_32a8e1f2186545f79a572a8307ce72ae,objaverse_v1,32a8e1f2186545f79a572a8307ce72ae,Stool,dynamic_rigid,0,1
objaverse_32ad2a78e2e14c1daa4ee8c4ee079fa0,objaverse_v1,32ad2a78e2e14c1daa4ee8c4ee079fa0,Kettle,dynamic_rigid,0,1
objaverse_32b8dd2d96844c7db0fa0c5bf4a1214b,objaverse_v1,32b8dd2d96844c7db0fa0c5bf4a1214b,Clock,dynamic_rigid,0,1
objaverse_32bf638254b142378c4bd1546cd1940b,objaverse_v1,32bf638254b142378c4bd1546cd1940b,SpeakerSteroEquipment,dynamic_rigid,0,1
objaverse_32c47e171fc54617aef4c5696f27a7a5,objaverse_v1,32c47e171fc54617aef4c5696f27a7a5,Can,dynamic_rigid,0,1
objaverse_32c6a84aa38b4fb18a62de3ff8d05964,objaverse_v1,32c6a84aa38b4fb18a62de3ff8d05964,Pen,dynamic_rigid,0,1
objaverse_32c6df0a60314d089ff2469a4eb5ad2d,objaverse_v1,32c6df0a60314d089ff2469a4eb5ad2d,Gemstone,dynamic_rigid,0,1
objaverse_32d5033eb7e7435696369ee300ad16e7,objaverse_v1,32d5033eb7e7435696369ee300ad16e7,Mug,dynamic_rigid,0,1
objaverse_32df7385c866435497f5a01954422429,objaverse_v1,32df7385c866435497f5a01954422429,Chair,dynamic_rigid,0,1
objaverse_32eaa2dd93f54cefaee5516f19d2f152,objaverse_v1,32eaa2dd93f54cefaee5516f19d2f152,Mouse,dynamic_rigid,0,1
objaverse_32f8bafd9fcc48adbec217c79f8917a2,objaverse_v1,32f8bafd9fcc48adbec217c79f8917a2,Chair,dynamic_rigid,0,1
objaverse_33005d8b2c034be7bf55e8026e33fe04,objaverse_v1,33005d8b2c034be7bf55e8026e33fe04,BottleOpener,dynamic_rigid,0,1
objaverse_3301331424bb4dbc8f06e2d3717bb067,objaverse_v1,3301331424bb4dbc8f06e2d3717bb067,Lamp,dynamic_rigid,0,1
objaverse_330287dc3a334d6b934a72274f277c71,objaverse_v1,330287dc3a334d6b934a72274f277c71,Piano,dynamic_rigid,0,1
objaverse_3308f98df3e9434caafd77c779c5dd2a,objaverse_v1,3308f98df3e9434caafd77c779c5dd2a,ClockTower,dynamic_rigid,0,1
objaverse_3330182002e8463ca1d50e6927ddac32,objaverse_v1,3330182002e8463ca1d50e6927ddac32,Seashell,dynamic_rigid,0,1
objaverse_33344266dad14c4593a0ad37b140e333,objaverse_v1,33344266dad14c4593a0ad37b140e333,Heater,dynamic_rigid,0,1
objaverse_333668dd21264de788698d6eceadad5e,objaverse_v1,333668dd21264de788698d6eceadad5e,Heater,dynamic_rigid,0,1
objaverse_333cf04856ec4f7aa93dc7e5ba9c49f3,objaverse_v1,333cf04856ec4f7aa93dc7e5ba9c49f3,Globe,dynamic_rigid,0,1
objaverse_3343ab37925745f4ace15c17db21588c,objaverse_v1,3343ab37925745f4ace15c17db21588c,BottleCap,dynamic_rigid,0,1
objaverse_335a02885aee470d94dc3f031136dd84,objaverse_v1,335a02885aee470d94dc3f031136dd84,BaseballBat,dynamic_rigid,0,1
objaverse_335c1625295544df98584bfb5c3664e4,objaverse_v1,335c1625295544df98584bfb5c3664e4,Chair,dynamic_rigid,0,1
objaverse_336608c20f45447399f856197e513155,objaverse_v1,336608c20f45447399f856197e513155,TrafficLight,dynamic_rigid,0,1
objaverse_336724b1ea224461846623cbac4b6dea,objaverse_v1,336724b1ea224461846623cbac4b6dea,PaperbackBook,dynamic_rigid,0,1
objaverse_337c9704139e4e0e95429cc7761a3dc7,objaverse_v1,337c9704139e4e0e95429cc7761a3dc7,MailboxAtHome,dynamic_rigid,0,1
objaverse_337d8611b99c445cbab9b07369c2a609,objaverse_v1,337d8611b99c445cbab9b07369c2a609,Calendar,dynamic_rigid,0,1
objaverse_3386cee12f9e427a8b8e6a383083ead4,objaverse_v1,3386cee12f9e427a8b8e6a383083ead4,Teapot,dynamic_rigid,0,1
objaverse_338dfaa6765d47b7ac5febf36032ed61,objaverse_v1,338dfaa6765d47b7ac5febf36032ed61,RearviewMirror,dynamic_rigid,0,1
objaverse_33a3329116a34ca59ed984378a070d37,objaverse_v1,33a3329116a34ca59ed984378a070d37,Mouse,dynamic_rigid,0,1
objaverse_33ad50068d804d6da11c86198b743d0e,objaverse_v1,33ad50068d804d6da11c86198b743d0e,Chair,dynamic_rigid,0,1
objaverse_33aeac30422a444a8c09837108a045d6,objaverse_v1,33aeac30422a444a8c09837108a045d6,Dishwasher,dynamic_rigid,0,1
objaverse_33bbf5563eb64d2cb5d7dd7354d6bb2e,objaverse_v1,33bbf5563eb64d2cb5d7dd7354d6bb2e,Magazine,dynamic_rigid,0,1
objaverse_33c01301fa5c4a4eaed25e9e36951f9e,objaverse_v1,33c01301fa5c4a4eaed25e9e36951f9e,Knife,dynamic_rigid,0,1
objaverse_33c32453fc834a51b35d87c483283ef3,objaverse_v1,33c32453fc834a51b35d87c483283ef3,Watch,dynamic_rigid,0,1
objaverse_33c5f344ae9f4d289cf02709e801f273,objaverse_v1,33c5f344ae9f4d289cf02709e801f273,BowlingBall,dynamic_rigid,0,1
objaverse_33c91efcccf34c48a91a058c099d6831,objaverse_v1,33c91efcccf34c48a91a058c099d6831,Desk,dynamic_rigid,0,1
objaverse_33cb5127082e42ad9305e7e888099ab4,objaverse_v1,33cb5127082e42ad9305e7e888099ab4,Chair,dynamic_rigid,0,1
objaverse_33d1d75841cf4d25abacb051b8fefe66,objaverse_v1,33d1d75841cf4d25abacb051b8fefe66,Hook,dynamic_rigid,0,1
objaverse_33d7aecfa8504b52b4740e684eb0eaca,objaverse_v1,33d7aecfa8504b52b4740e684eb0eaca,Dumbbell,dynamic_rigid,0,1
objaverse_33dbc4f081f243b78c1ca6dd2332d2e8,objaverse_v1,33dbc4f081f243b78c1ca6dd2332d2e8,Box,dynamic_rigid,0,1
objaverse_33dc7bd753194ae58e1715397e090f6f,objaverse_v1,33dc7bd753194ae58e1715397e090f6f,Typewriter,dynamic_rigid,0,1
objaverse_33dedbfe99e24379a422db4d5c809752,objaverse_v1,33dedbfe99e24379a422db4d5c809752,Bottle,dynamic_rigid,0,1
objaverse_33e610a5e99240318b543169547b898b,objaverse_v1,33e610a5e99240318b543169547b898b,WateringCan,dynamic_rigid,0,1
objaverse_33e63cc6647c42b7a53c5cb1001bff87,objaverse_v1,33e63cc6647c42b7a53c5cb1001bff87,Umbrella,dynamic_rigid,0,1
objaverse_33eb258d9873435690254cfbb0ea46ec,objaverse_v1,33eb258d9873435690254cfbb0ea46ec,Lamp,dynamic_rigid,0,1
objaverse_33f6b41d95ad450aa07beea4844e5092,objaverse_v1,33f6b41d95ad450aa07beea4844e5092,Latch,dynamic_rigid,0,1
objaverse_33f8aadbf27c486d8d4efca0fe21246d,objaverse_v1,33f8aadbf27c486d8d4efca0fe21246d,TrophyCup,dynamic_rigid,0,1
objaverse_33fced7c840f42539e699ead09a68517,objaverse_v1,33fced7c840f42539e699ead09a68517,Oven,dynamic_rigid,0,1
objaverse_340090a0c11b451c835c26c4c050abfc,objaverse_v1,340090a0c11b451c835c26c4c050abfc,PhonographRecord,dynamic_rigid,0,1
objaverse_3400dbebc55d4f198f383d09adeaf56c,objaverse_v1,3400dbebc55d4f198f383d09adeaf56c,Padlock,dynamic_rigid,0,1
objaverse_340a3bed238f48b0aa169c38e1e75066,objaverse_v1,340a3bed238f48b0aa169c38e1e75066,Knife,dynamic_rigid,0,1
objaverse_34122e3ff87441309d6714396d6e22d2,objaverse_v1,34122e3ff87441309d6714396d6e22d2,Chair,dynamic_rigid,0,1
objaverse_341490d82d8d430bbc4402d8ea827d8c,objaverse_v1,341490d82d8d430bbc4402d8ea827d8c,Wagon,dynamic_rigid,0,1
objaverse_3418b8d75a0145bdb60c724eff9e1249,objaverse_v1,3418b8d75a0145bdb60c724eff9e1249,Flag,dynamic_rigid,0,1
objaverse_341edaf151d44250964544398a6b2d61,objaverse_v1,341edaf151d44250964544398a6b2d61,BunkBed,dynamic_rigid,0,1
objaverse_341eecd25e7f4914a6d321e71e5629af,objaverse_v1,341eecd25e7f4914a6d321e71e5629af,Barrel,dynamic_rigid,0,1
objaverse_3421e492257f40959859104f46128304,objaverse_v1,3421e492257f40959859104f46128304,Microwave,dynamic_rigid,0,1
objaverse_342e9de39e594b61aa9cddf09dfeed0c,objaverse_v1,342e9de39e594b61aa9cddf09dfeed0c,Pen,dynamic_rigid,0,1
objaverse_343915fbdd0c46aabee09257e724095b,objaverse_v1,343915fbdd0c46aabee09257e724095b,Figurine,dynamic_rigid,0,1
objaverse_343edd0babf743ba9fd43f99182d998d,objaverse_v1,343edd0babf743ba9fd43f99182d998d,BoomMicrophone,dynamic_rigid,0,1
objaverse_3442fd87d62b483ba7574bd3de060a22,objaverse_v1,3442fd87d62b483ba7574bd3de060a22,BrassPlaque,dynamic_rigid,0,1
objaverse_3445c3528fb041aa9bb415ba1ac7ee15,objaverse_v1,3445c3528fb041aa9bb415ba1ac7ee15,Mirror,dynamic_rigid,0,1
objaverse_3446229dce1f47528fa871cc7669136c,objaverse_v1,3446229dce1f47528fa871cc7669136c,Toilet,dynamic_rigid,0,1
objaverse_344b6494145c42c19f0a86f590af5309,objaverse_v1,344b6494145c42c19f0a86f590af5309,Wheel,dynamic_rigid,0,1
objaverse_344bb30c8c02401fa0bd21e5be84eca9,objaverse_v1,344bb30c8c02401fa0bd21e5be84eca9,VendingMachine,dynamic_rigid,0,1
objaverse_3455acccec4b4d8b994e8391643e761f,objaverse_v1,3455acccec4b4d8b994e8391643e761f,Subwoofer,dynamic_rigid,0,1
